Âðåìÿ, [ñ];Ug, [êÂ];Pg, [ÌÂò];Qg, [ÌÂàð];Fg, [Ãö];Uf, [Â];If, [À]
36.12;209.9933711;319.8060721;307.320707;49.99991989;0.525752425;0.52150327
36.14;209.993204;319.8046936;307.3158014;49.99991608;0.526091695;0.521493435
36.16;209.9931972;319.8048999;307.3147042;49.99990845;0.527107894;0.521505952
36.18;209.9931367;319.8047814;307.3123482;49.99990845;0.523675144;0.521495819
36.2;209.9932597;319.8060291;307.3150739;49.99991989;0.52885282;0.521515906
36.22;209.994011;319.8127347;307.3365617;49.99992371;0.527216733;0.521558344
36.24;209.9948253;319.8193587;307.3608887;49.99992371;0.526464581;0.521557748
36.26;209.9952621;319.822434;307.3739532;49.99991989;0.526300013;0.521548271
36.28;209.9955462;319.8242546;307.3814483;49.99991608;0.526542366;0.521544814
36.3;209.9958574;319.8265234;307.389307;49.99991608;0.526557267;0.5215469
36.32;209.9962134;319.829352;307.3992626;49.99992371;0.526565611;0.521552145
36.34;209.9962438;319.8291928;307.4023004;49.99993134;0.524774134;0.521541715
36.36;209.995666;319.8236812;307.3875841;49.99991989;0.52508831;0.521503448
36.38;209.9948998;319.8169729;307.3645862;49.99991226;0.525728524;0.521485627
36.4;209.9944545;319.8137586;307.3507412;49.99991608;0.526651621;0.521498799
36.42;209.9943688;319.8137274;307.348291;49.99991608;0.526399195;0.521514475
36.44;209.9942821;319.8132643;307.346141;49.99991608;0.525758147;0.521511674
36.46;209.9940385;319.8112286;307.3393141;49.99991608;0.525984883;0.521499515
36.48;209.9938586;319.8099088;307.3342629;49.99991608;0.526515663;0.521506071
36.5;209.9937274;319.8090603;307.330881;49.99991608;0.525811493;0.521505952
36.52;209.99352;319.8073291;307.3250436;49.99991608;0.525896788;0.521496713
36.54;209.9933489;319.8059832;307.3198761;49.99991608;0.526323855;0.521502495
36.56;209.9932268;319.8050723;307.3162449;49.99991608;0.52605623;0.521496832
36.58;209.9930599;319.8037374;307.3116565;49.99991989;0.52616179;0.521496773
36.6;209.9928798;319.8022879;307.3063344;49.99991226;0.525914192;0.521495938
36.62;209.9930084;319.8037898;307.3085531;49.99990845;0.527635455;0.521510124
36.64;209.9936188;319.809605;307.3255918;49.99991608;0.527443111;0.521543384
36.66;209.9943667;319.8159249;307.3476149;49.99992371;0.526736736;0.521551788
36.68;209.9949245;319.8200369;307.3639241;49.99991989;0.526499867;0.521550357
36.7;209.9952985;319.8226382;307.3744061;49.99991989;0.526400685;0.521545708
36.72;209.9955737;319.8246142;307.3821175;49.99991989;0.526360273;0.521545708
36.74;209.9958759;319.8268296;307.3899617;49.99991608;0.526690423;0.521547914
36.76;209.9962589;319.8298519;307.4000119;49.99991989;0.526587546;0.521552026
36.78;209.9965061;319.8317594;307.408459;49.99993134;0.526691854;0.521555305
36.8;209.9962258;319.8288242;307.403205;49.99992752;0.524510682;0.521521032
36.82;209.9955452;319.8225192;307.3836373;49.99991226;0.525458157;0.52150023
36.84;209.9949184;319.8173608;307.364238;49.99991226;0.525971115;0.521491885
36.86;209.9946078;319.8153199;307.3548389;49.99991608;0.526637733;0.521505415
36.88;209.9945173;319.8150667;307.3524138;49.99991608;0.526245117;0.521516025
36.9;209.9943408;319.8137614;307.3478532;49.99991608;0.525721848;0.521506488
36.92;209.9941064;319.8118705;307.3410738;49.99991608;0.526284397;0.521504998
36.94;209.9939261;319.8105112;307.3360641;49.99991608;0.525893569;0.521506131
36.96;209.9937862;319.8094616;307.3321161;49.99991608;0.526411891;0.521503031
36.98;209.9936236;319.8081568;307.3277028;49.99991608;0.525869548;0.521504164
37;209.9934254;319.8065215;307.3220065;49.99991608;0.526072979;0.521494985
37.02;209.9932811;319.805375;307.317654;49.99991989;0.526182592;0.521503687
37.04;209.9931228;319.8041012;307.3133931;49.99991608;0.526056528;0.521496654
37.06;209.9930022;319.8031889;307.3093143;49.99990845;0.526166379;0.521496415
37.08;209.9932664;319.8059703;307.3156342;49.99990845;0.527695358;0.521521151
37.1;209.9939301;319.8120795;307.3347101;49.99991989;0.527245581;0.521547258
37.12;209.9946232;319.8176084;307.3549347;49.99992371;0.526623726;0.521554708
37.14;209.9952353;319.8222888;307.3725481;49.99991989;0.526417732;0.521550357
37.16;209.9955325;319.8244875;307.3822962;49.99991608;0.526429713;0.521545887
37.18;209.9947175;319.8165314;307.3588409;49.99991226;0.518899798;0.521466196
37.2;209.9938272;319.808437;307.3293173;49.99991226;0.530119658;0.521469951
37.22;209.994508;319.81562;307.3471204;49.99992752;0.528122723;0.521567822
37.24;209.9955965;319.8255138;307.3822119;49.99993896;0.526519179;0.521578312
37.26;209.9956303;319.8247296;307.3873016;49.99992752;0.524341345;0.5215289
37.28;209.9948626;319.8171934;307.3654643;49.99991226;0.524771392;0.521488249
37.3;209.9940517;319.8101472;307.3401388;49.99991226;0.525969267;0.521474481
37.32;209.9936701;319.8076939;307.3284067;49.99991608;0.526725352;0.521496117
37.34;209.993697;319.8086514;307.3293513;49.99991989;0.526620209;0.521511614
37.36;209.9936823;319.8087239;307.3295555;49.99991608;0.52573055;0.521508992
37.38;209.9934658;319.8068126;307.3234719;49.99991608;0.525947809;0.521494985
37.4;209.9932767;319.8052948;307.3176808;49.99991608;0.526286304;0.521500349
37.42;209.9931503;319.8043633;307.3140358;49.99991608;0.526015759;0.521501064
37.44;209.9929968;319.8031878;307.3097716;49.99991608;0.526060402;0.521493435
37.46;209.9928707;319.8022743;307.3061074;49.99991608;0.526284575;0.521498978
37.48;209.9927261;319.8011825;307.3024246;49.99991989;0.526039183;0.521492243
37.5;209.9925457;319.7996764;307.2972257;49.99991608;0.526168525;0.521492124
37.52;209.9925429;319.7999012;307.2957608;49.99990845;0.526544929;0.521497846
37.54;209.9929737;319.8041574;307.3069076;49.99991226;0.527716339;0.521526694
37.56;209.9936863;319.8105776;307.328054;49.99992371;0.527048111;0.521546602
37.58;209.9943479;319.815786;307.3474266;49.99992371;0.526671946;0.521548271
37.6;209.9948117;319.8190298;307.3605483;49.99991989;0.526411295;0.521544755
37.62;209.9951315;319.8213272;307.369473;49.99991608;0.526313066;0.521542788
37.64;209.9954291;319.8235189;307.3773919;49.99991608;0.526667416;0.521543741
37.66;209.9957854;319.8262599;307.3864989;49.99991608;0.526592851;0.521547616
37.68;209.9961639;319.8292824;307.3972825;49.99992371;0.526711822;0.521551311
37.7;209.9961943;319.8291658;307.4005324;49.99993134;0.524759352;0.521541476
37.72;209.9956164;319.8236252;307.3857823;49.99991989;0.524928868;0.521503925
37.74;209.9948412;319.8168911;307.3626558;49.99991226;0.525729179;0.521484852
37.76;209.9944138;319.8137163;307.3488672;49.99991608;0.526666522;0.521498322
37.78;209.9943282;319.8137017;307.3466347;49.99991608;0.526559591;0.521512985
37.8;209.9942369;319.8132638;307.3447227;49.99991608;0.525762558;0.521511555
37.82;209.993998;319.8112392;307.3380471;49.99991608;0.525844514;0.521500647
37.84;209.9938317;319.8099765;307.3331487;49.99991608;0.52651906;0.521505952
37.86;209.9937095;319.8091112;307.3299399;49.99991608;0.525815964;0.521505892
37.88;209.9935019;319.8073327;307.3240877;49.99991608;0.526044965;0.521495402
37.9;209.9933445;319.8060986;307.3194431;49.99991608;0.526329041;0.521502495
37.92;209.9932586;319.8054371;307.316901;49.99991989;0.526014984;0.52150315
37.94;209.9930868;319.8039873;307.3122692;49.99991989;0.526048064;0.521494925
37.96;209.9929069;319.8024465;307.3067006;49.99991226;0.526172042;0.521495104
37.98;209.9930173;319.8037641;307.3085223;49.99990845;0.527341783;0.521507502
38;209.9935648;319.8090521;307.3238874;49.99991608;0.527505755;0.52153939
38.02;209.9942946;319.8152153;307.3453563;49.99992371;0.526676118;0.521552444
38.04;209.9948886;319.8196715;307.3626991;49.99992371;0.526542306;0.52155143
38.06;209.9952848;319.8224317;307.3741099;49.99991989;0.526405513;0.521546841
38.08;209.9955692;319.8244059;307.3822352;49.99991989;0.526501358;0.521544993
38.1;209.9958666;319.8266021;307.3900427;49.99991608;0.526704013;0.521548331
38.12;209.9962229;319.8293259;307.3992313;49.99991608;0.526441038;0.521553934
38.14;209.9967416;319.8333756;307.4132815;49.99993134;0.526689947;0.521555841
38.16;209.9962536;319.8296117;307.409381;49.99995041;0.524513006;0.521521449
38.18;209.9930372;319.8020391;307.3297414;49.99990845;0.51036334;0.521341681
38.2;209.9899029;319.774733;307.2290117;49.99987411;0.531403482;0.521322131
38.22;209.9900818;319.7786755;307.2215029;49.99991226;0.530170977;0.521500885
38.24;209.9916381;319.7944896;307.2696395;49.99993515;0.527302563;0.521550715
38.26;209.9923871;319.8002655;307.2944006;49.99992371;0.525196731;0.521527767
38.28;209.9922195;319.797596;307.2898986;49.99991608;0.525146127;0.521488011
38.3;209.9917745;319.793344;307.2765133;49.99991608;0.525996923;0.5214715
38.32;209.9916045;319.7921564;307.271138;49.99991608;0.526581109;0.521485269
38.34;209.9916625;319.792962;307.2728713;49.99991608;0.526307046;0.521494627
38.36;209.9915942;319.7924465;307.2713007;49.99991608;0.525748014;0.521484435
38.38;209.9914548;319.7912711;307.267483;49.99991989;0.526475072;0.521481395
38.4;209.9913915;319.7908494;307.2656787;49.99991608;0.526268661;0.52148968
38.42;209.9913334;319.7904946;307.2634129;49.99990845;0.525794327;0.521481812
38.44;209.9915659;319.792884;307.2683356;49.99990845;0.527711332;0.52150172
38.46;209.992257;319.799123;307.2872524;49.99991989;0.527357221;0.521531284
38.48;209.9930312;319.8054913;307.3097353;49.99992371;0.526852429;0.521539867
38.5;209.9935894;319.809757;307.3262696;49.99991989;0.526442468;0.521537423
38.52;209.9939726;319.8125129;307.3370883;49.99991989;0.526295125;0.521534145
38.54;209.9943109;319.8149495;307.345859;49.99991608;0.52657336;0.52153331
38.56;209.9946758;319.8177091;307.3551665;49.99991608;0.526644886;0.521538198
38.58;209.9950862;319.8209954;307.3660925;49.99991989;0.526583433;0.521541059
38.6;209.9953614;319.8230952;307.3754261;49.99993134;0.526487768;0.521545708
38.62;209.9951484;319.8207331;307.371683;49.99992752;0.524649382;0.521514118
38.64;209.9944528;319.8144324;307.3520056;49.99991226;0.525096953;0.521486163
38.66;209.9937453;319.8086639;307.3304511;49.99991226;0.526040971;0.521476328
38.68;209.9934311;319.8067226;307.3208064;49.99991608;0.526827276;0.521494985
38.7;209.993458;319.8076829;307.3220897;49.99991989;0.526565433;0.521509588
38.72;209.9934387;319.807639;307.3218032;49.99991608;0.525557399;0.521507084
38.74;209.9932266;319.8056432;307.3154369;49.99991608;0.525952935;0.521491885
38.76;209.993074;319.8043794;307.3106661;49.99991608;0.526535511;0.521498322
38.78;209.9929652;319.8036763;307.3078212;49.99991608;0.525849283;0.521499038
38.8;209.9927849;319.8021747;307.3027243;49.99991608;0.526076078;0.521489263
38.82;209.9926816;319.8014216;307.2999231;49.99991989;0.526429474;0.521498561
38.84;209.9926133;319.8009489;307.2983507;49.99991989;0.525839388;0.521497428
38.86;209.9924102;319.7991204;307.2927136;49.99991608;0.526063085;0.521486759
38.88;209.9924305;319.7993912;307.291739;49.99990845;0.52711767;0.521498919
38.9;209.9929468;319.8043899;307.3056644;49.99991226;0.527652979;0.521530509
38.92;209.9936951;319.8109271;307.3278033;49.99992371;0.526817799;0.52154845
38.94;209.9943342;319.8158025;307.3466419;49.99992371;0.526647568;0.521547437
38.96;209.9947891;319.8189;307.3594397;49.99991989;0.526430488;0.521544099
38.98;209.9951228;319.8211888;307.3686922;49.99991989;0.526503026;0.521541834
39;209.9954339;319.8234404;307.3771882;49.99991989;0.526690662;0.521544576
39.02;209.995799;319.8261872;307.3868936;49.99991608;0.526449919;0.52154994
39.04;209.9961864;319.8292124;307.3980648;49.99992371;0.52671653;0.521552205
39.06;209.9962348;319.8291184;307.4016666;49.99993134;0.524771035;0.52154243
39.08;209.9956705;319.8235785;307.3872776;49.99991989;0.52509135;0.521503866
39.1;209.9948953;319.816812;307.3642912;49.99991226;0.525740087;0.521486104
39.12;209.9944139;319.8130798;307.349166;49.99991608;0.526525557;0.521500945
39.14;209.9946899;319.8160103;307.3552872;49.99991989;0.526574016;0.521514297
39.16;209.9944458;319.8153042;307.3559338;49.99993134;0.525773942;0.521513104
39.18;209.9906631;319.7829338;307.2591292;49.99990463;0.503541648;0.521269381
39.2;209.9864297;319.7460643;307.1280342;49.99988174;0.533847094;0.521237612
39.22;209.9867384;319.7524083;307.1258814;49.99991989;0.532069981;0.521494091
39.24;209.9891948;319.7765981;307.201017;49.99993896;0.527742565;0.521563232
39.26;209.9904386;319.7860502;307.2411325;49.99992371;0.524931192;0.521529377
39.28;209.9903882;319.7836307;307.2399748;49.99991608;0.52484709;0.521475494
39.3;209.9899026;319.7786817;307.2252683;49.99991608;0.525911927;0.521452904
39.32;209.989715;319.7772107;307.2184668;49.99991226;0.526653886;0.521467447
39.34;209.9901276;319.781336;307.228563;49.99990845;0.527945757;0.52149421
39.36;209.990958;319.7888996;307.2518478;49.99991608;0.527342379;0.521524429
39.38;209.9917688;319.7955297;307.2755145;49.99992371;0.526678443;0.5215289
39.4;209.9923718;319.7999104;307.2925795;49.99991989;0.526526153;0.521526814
39.42;209.9928225;319.803012;307.3045482;49.99991989;0.526317835;0.521524668
39.44;209.9931791;319.8057474;307.314259;49.99991608;0.526585877;0.521523654
39.46;209.9935533;319.8087361;307.3243172;49.99991608;0.526751816;0.521528304
39.48;209.9940175;319.8124783;307.3365362;49.99991989;0.52663511;0.521533072
39.5;209.9943459;319.8150553;307.3470123;49.99993134;0.526734233;0.521536767
39.52;209.9941335;319.8127737;307.3434629;49.99992752;0.524416506;0.521504104
39.54;209.9935159;319.8071874;307.3258174;49.99991226;0.525656044;0.521481693
39.56;209.9930154;319.8031862;307.3099347;49.99991226;0.526297152;0.521479785
39.58;209.9928399;319.8023475;307.304204;49.99991608;0.526572585;0.521493137
39.6;209.9928078;319.8025442;307.3033908;49.99991608;0.526198149;0.521500707
39.62;209.9926493;319.8014138;307.299109;49.99991608;0.525583088;0.521491766
39.64;209.9924604;319.799955;307.2935766;49.99991608;0.526480377;0.521488488
39.66;209.9923974;319.7997224;307.2917035;49.99991608;0.52628392;0.521497607
39.68;209.9923113;319.7991616;307.2893987;49.99991608;0.526007235;0.521489322
39.7;209.9921852;319.7980878;307.2857518;49.99991608;0.526164711;0.521488309
39.72;209.9921132;319.7975854;307.2834911;49.99991608;0.526129901;0.521494746
39.74;209.9920318;319.7969838;307.2813916;49.99991989;0.526058733;0.521486461
39.76;209.9919099;319.7959915;307.2782507;49.99991608;0.526304126;0.521491587
39.78;209.9918432;319.7954843;307.2755392;49.99990845;0.526074946;0.521485031
39.8;209.9921389;319.7983716;307.2824004;49.99990845;0.527766168;0.521510601
39.82;209.9928566;319.8048414;307.3026337;49.99991989;0.52715081;0.521539629
39.84;209.993613;319.8109561;307.3250691;49.99992371;0.526828468;0.521545351
39.86;209.9941801;319.815014;307.3414413;49.99991989;0.52645725;0.521542788
39.88;209.9945589;319.8176268;307.3523308;49.99991989;0.526465654;0.521538675
39.9;209.9948972;319.8199211;307.3613991;49.99991989;0.526591122;0.521539271
39.92;209.9952623;319.8225582;307.3710476;49.99991608;0.526511312;0.521545827
39.94;209.9956818;319.8257386;307.3823674;49.99992371;0.526599646;0.521547496
39.96;209.9959658;319.8277389;307.3920885;49.99993134;0.526503086;0.521552265
39.98;209.9957438;319.8252073;307.3884515;49.99992752;0.524803102;0.521519542
40;209.9950709;319.8188267;307.3692035;49.99991226;0.525110722;0.52149272
40.02;209.9944447;319.8135654;307.3498895;49.99991608;0.526231587;0.52148962
40.04;209.9942067;319.8121228;307.3428866;49.99991608;0.526701391;0.521505952
40.06;209.9941881;319.8124416;307.3429914;49.99991989;0.526251674;0.521515965
40.08;209.9940565;319.8112134;307.3393851;49.99991608;0.525713563;0.521505356
40.1;209.9938318;319.8093279;307.3332465;49.99991608;0.52644676;0.521502078
40.12;209.9936604;319.8078708;307.3283445;49.99991989;0.526104629;0.521511614
40.14;209.9939885;319.8105527;307.3370692;49.99992752;0.525994301;0.521501601
40.16;209.9937352;319.8098516;307.3354886;49.99988937;0.526158094;0.521500528
40.18;209.9889263;319.7696474;307.2011625;49.99981689;0.493748128;0.521170318
40.2;209.9830308;319.7198043;307.0156064;49.99987411;0.536684215;0.521113455
40.22;209.9830995;319.7247991;307.0114475;50.00000763;0.534823835;0.521473587
40.24;209.9866193;319.7578613;307.1260867;49.99998093;0.52945894;0.521594465
40.26;209.9891196;319.7777746;307.204208;49.99991226;0.525978982;0.52157563
40.28;209.9901072;319.7835235;307.2321912;49.99991608;0.525379121;0.521521688
40.3;209.9903824;319.7839704;307.2388887;49.99991989;0.526179969;0.521494746
40.32;209.990649;319.7854871;307.2449584;49.99991608;0.52654773;0.521497309
40.34;209.9910735;319.7889436;307.2563256;49.99991989;0.526899934;0.52150619
40.36;209.9916189;319.7932871;307.2710505;49.99991989;0.526926935;0.521516442
40.38;209.9922136;319.7979052;307.2866877;49.99991989;0.526667893;0.521521628
40.4;209.9927406;319.8020281;307.3015012;49.99992752;0.526732624;0.521523893
40.42;209.9928114;319.8021231;307.3056805;49.99993134;0.524352252;0.521508813
40.44;209.9922565;319.79695;307.2914281;49.99991989;0.525263071;0.521471024
40.46;209.991599;319.791457;307.2715106;49.99991226;0.525948763;0.521458566
40.48;209.9913159;319.7897883;307.2622762;49.99991608;0.526775897;0.521474898
40.5;209.9913743;319.7910515;307.2638322;49.99991608;0.526604712;0.521489561
40.52;209.9913912;319.7915746;307.264732;49.99991608;0.52564466;0.521489024
40.54;209.9912245;319.7903005;307.2600802;49.99991608;0.526033521;0.521475673
40.56;209.9911578;319.7899177;307.2577084;49.99991608;0.526595652;0.521483183
40.58;209.991207;319.7907599;307.2590981;49.99991608;0.526228964;0.521489859
40.6;209.9911297;319.7901928;307.2569342;49.99991608;0.525756657;0.52147907
40.62;209.9910084;319.7892676;307.2531676;49.99991608;0.52637893;0.521478474
40.64;209.9910084;319.7895164;307.2529728;49.99991608;0.526329696;0.521486819
40.66;209.9909764;319.789406;307.2523721;49.99991989;0.526040554;0.521478832
40.68;209.9909001;319.7888632;307.2499687;49.99991226;0.526311815;0.521483183
40.7;209.9910782;319.7906906;307.2532818;49.99990463;0.527275145;0.521489024
40.72;209.9916931;319.7963374;307.269527;49.99991608;0.527453601;0.521523833
40.74;209.992513;319.8031834;307.2930176;49.99992371;0.526931822;0.521536589
40.76;209.9932018;319.8084492;307.3129687;49.99992371;0.526619494;0.521538258
